state,county,fips,cf
IN,Miami,18103,0.4516538229105487
IN,Monroe,18105,0.365062774690629
IN,Montgomery,18107,0.4300219238456701
IN,Morgan,18109,0.3990000148193269
IN,Newton,18111,0.452980377168781
IN,Noble,18113,0.4471993173497104
IN,Ohio,18115,0.3503823137975524
IN,Orange,18117,0.3442685586367965
IN,Owen,18119,0.3743806401954778
IN,Parke,18121,0.4227433918974227
IN,Perry,18123,0.3202342541112059
IN,Pike,18125,0.3481609498185648
IN,Porter,18127,0.417150019574437
IN,Posey,18129,0.3875504993180401
IN,Pulaski,18131,0.4298127265443858
IN,Putnam,18133,0.3832718449773865
IN,Randolph,18135,0.4122240540258752
IN,Ripley,18137,0.3542730555625643
IN,Rush,18139,0.3777093686197122
IN,St. Joseph,18141,0.4365973550797216
IN,Scott,18143,0.3514201125430304
IN,Shelby,18145,0.3763946726999947
IN,Spencer,18147,0.3257001151189843
IN,Starke,18149,0.4300043660530266
IN,Steuben,18151,0.4474410059923244
IN,Sullivan,18153,0.4220145107785428
IN,Switzerland,18155,0.3598488730272536
IN,Tippecanoe,18157,0.425507907663549
IN,Tipton,18159,0.4157869970593374
IN,Union,18161,0.3746825635578857
IN,Vanderburgh,18163,0.3612957766203876
IN,Vermillion,18165,0.439165083504552
IN,Vigo,18167,0.4238657560447024
IN,Wabash,18169,0.4480899543825953
IN,Warren,18171,0.4302585085426161
IN,Warrick,18173,0.3418789044736587
IN,Washington,18175,0.3346172537285402
IN,Wayne,18177,0.364426600485303
IN,Wells,18179,0.4665311494250732
IN,White,18181,0.4301981132111688
IN,Whitley,18183,0.4312501857060954
IA,Adair,19001,0.6979484430937924
IA,Adams,19003,0.726380657351179
IA,Allamakee,19005,0.6466381482257146
IA,Appanoose,19007,0.5609409163551884
IA,Audubon,19009,0.7162723772381934
IA,Benton,19011,0.5567085732720979
IA,Black Hawk,19013,0.558446404548517
IA,Boone,19015,0.7072815968526647
IA,Bremer,19017,0.5524757091823947
IA,Buchanan,19019,0.5398694385885571
IA,Buena Vista,19021,0.7947278369600284
IA,Butler,19023,0.5760340397886283
IA,Calhoun,19025,0.7384611590224351
IA,Carroll,19027,0.7529404489141792
IA,Cass,19029,0.7119639711532646
IA,Cedar,19031,0.5366671555719313
IA,Cerro Gordo,19033,0.593637950842203
IA,Cherokee,19035,0.9471372837570672
IA,Chickasaw,19037,0.5485125738088861
IA,Clarke,19039,0.6782747149188821
IA,Clay,19041,0.8957956446835537
IA,Clayton,19043,0.5963738450031799
IA,Clinton,19045,0.5637684604533227
IA,Crawford,19047,0.9128120962256124
IA,Dallas,19049,0.7474255869391514
IA,Davis,19051,0.591004912318754
IA,Decatur,19053,0.6725992498084955
IA,Delaware,19055,0.5707445614536462
IA,Des Moines,19057,0.5681348860849456
IA,Dickinson,19059,0.9108976721131722
IA,Dubuque,19061,0.5886721487750697
IA,Emmet,19063,0.807830234831464
IA,Fayette,19065,0.5677002862152497
IA,Floyd,19067,0.6020107519102114
IA,Franklin,19069,0.5715389282080077
IA,Fremont,19071,0.8627149662339072
IA,Greene,19073,0.7406968770327692
IA,Grundy,19075,0.5561679846912128
IA,Guthrie,19077,0.7425950753694415
IA,Hamilton,19079,0.6233846185177849
IA,Hancock,19081,0.6298725710346089
IA,Hardin,19083,0.6108078915960936
IA,Harrison,19085,1.1255777935784694
IA,Henry,19087,0.6015491027308238
IA,Howard,19089,0.578361211314482
IA,Humboldt,19091,0.7487479903866732
IA,Ida,19093,0.9009208282223774
IA,Iowa,19095,0.5803401628838495
IA,Jackson,19097,0.5615288658806854
IA,Jasper,19099,0.6010809307096483
IA,Jefferson,19101,0.6049448780757909
IA,Johnson,19103,0.5803886217963968
IA,Jones,19105,0.5502331299731343
IA,Keokuk,19107,0.5880721057444862
IA,Kossuth,19109,0.7588954833262753
IA,Lee,19111,0.624221177678954
IA,Linn,19113,0.5643930173308147
IA,Louisa,19115,0.5862993603804544
IA,Lucas,19117,0.6210403449126528
IA,Lyon,19119,1.1729571257016265
IA,Madison,19121,0.6809170863601174
IA,Mahaska,19123,0.6067822902158122
IA,Marion,19125,0.6533577266384695
IA,Marshall,19127,0.5882854600358094
IA,Mills,19129,0.8696593016252665
IA,Mitchell,19131,0.5709756529883228
IA,Monona,19133,1.0737728472230927
IA,Monroe,19135,0.6336078980990314
IA,Montgomery,19137,0.7655350748159456
IA,Muscatine,19139,0.568266964991967
IA,O'Brien,19141,0.9655046733772704
IA,Osceola,19143,0.968943859137366
IA,Page,19145,0.8117034108612217
IA,Palo Alto,19147,0.8414686845777908
IA,Plymouth,19149,1.3376536259265872
IA,Pocahontas,19151,0.7659094300781629
IA,Polk,19153,0.715801714921647
IA,Pottawattamie,19155,1.108817948665667
IA,Poweshiek,19157,0.581953547627482
IA,Ringgold,19159,0.6850570858180841
IA,Sac,19161,0.8139322941409188
IA,Scott,19163,0.5537723275248632
IA,Shelby,19165,0.8939699444695529
IA,Sioux,19167,1.3052005952078314
IA,Story,19169,0.6029621519215502
IA,Tama,19171,0.5727271142283015
IA,Taylor,19173,0.7089656494712272
IA,Union,19175,0.6825017538776166
IA,Van Buren,19177,0.6165742690231582
IA,Wapello,19179,0.6332442405040685
IA,Warren,19181,0.6802177292425299
IA,Washington,19183,0.5906080484626907
IA,Wayne,19185,0.5957307680092805
IA,Webster,19187,0.7525264158350882
IA,Winnebago,19189,0.6987728831482765
IA,Winneshiek,19191,0.6082017390398411
IA,Woodbury,19193,1.1301923124703117
IA,Worth,19195,0.6088732160287039
IA,Wright,19197,0.6389537972971386
KS,Allen,20001,0.729232481063162
KS,Anderson,20003,0.7109142682936154
KS,Atchison,20005,1.0431498891443594
KS,Barber,20007,2.6087935628703427
KS,Barton,20009,100.0
KS,Bourbon,20011,0.5351463022431209
KS,Brown,20013,0.99699080012527
KS,Butler,20015,0.8922143579269658
KS,Chase,20017,0.9457340260776816
KS,Chautauqua,20019,0.6445482054299105
KS,Cherokee,20021,0.5389858879383995
KS,Cheyenne,20023,100.0
KS,Clark,20025,54.36994253396836
KS,Clay,20027,5.172584412241293
KS,Cloud,20029,6.651637644044979
KS,Coffey,20031,0.8614301765109642
KS,Comanche,20033,6.44802218900792
KS,Cowley,20035,1.2199142797665945
KS,Crawford,20037,0.5517670191243134
KS,Decatur,20039,100.0
KS,Dickinson,20041,2.39389155715384
KS,Doniphan,20043,1.3683429011690411
KS,Douglas,20045,0.8223294120738053
KS,Edwards,20047,100.0
KS,Elk,20049,0.6625103242199878
KS,Ellis,20051,17.616531187459778
KS,Ellsworth,20053,9.289410447481313
KS,Finney,20055,100.0
KS,Ford,20057,100.0
KS,Franklin,20059,0.7216469482372855
KS,Geary,20061,4.023635676119955
KS,Gove,20063,100.0
KS,Graham,20065,100.0
KS,Grant,20067,100.0
KS,Gray,20069,100.0
KS,Greeley,20071,100.0
KS,Greenwood,20073,0.6514501328183261
KS,Hamilton,20075,100.0
KS,Harper,20077,1.404348229849543
KS,Harvey,20079,1.938399857771732
KS,Haskell,20081,100.0
KS,Hodgeman,20083,100.0
KS,Jackson,20085,0.8823531778581584
KS,Jefferson,20087,0.8347830598383744
KS,Jewell,20089,8.327376367562668
KS,Johnson,20091,0.6519771371841373
KS,Kearny,20093,100.0
KS,Kingman,20095,1.5131658069521714
KS,Kiowa,20097,100.0
KS,Labette,20099,0.6276429123035387
KS,Lane,20101,100.0
KS,Leavenworth,20103,0.9595234742519074
KS,Lincoln,20105,5.984508373635378
KS,Linn,20107,0.6474973952978074
KS,Logan,20109,100.0
KS,Lyon,20111,0.8841784237133958
KS,McPherson,20113,1.917420760848714
KS,Marion,20115,1.1554275556615998
KS,Marshall,20117,1.3232279325046106
KS,Meade,20119,100.0
KS,Miami,20121,0.6690136883921197
KS,Mitchell,20123,5.134353604512216
KS,Montgomery,20125,0.6435021510571787
KS,Morris,20127,1.1418373433542626
KS,Morton,20129,100.0
KS,Nemaha,20131,1.0046594689442443
KS,Neosho,20133,0.6489170133505926
KS,Ness,20135,72.32514284326187
KS,Norton,20137,100.0
KS,Osage,20139,0.740344883510418
KS,Osborne,20141,11.493977141187548
KS,Ottawa,20143,4.39065835432855
KS,Pawnee,20145,100.0
KS,Phillips,20147,97.31756015587342
KS,Pottawatomie,20149,1.071152125273805
KS,Pratt,20151,100.0
KS,Rawlins,20153,100.0
KS,Reno,20155,5.703934020769878
KS,Republic,20157,5.628974959188516
KS,Rice,20159,5.055028193486567
KS,Riley,20161,1.849071704743274
KS,Rooks,20163,14.981092932171372
KS,Rush,20165,100.0
KS,Russell,20167,12.228350512894057
KS,Saline,20169,3.61930651247567
KS,Scott,20171,100.0
KS,Sedgwick,20173,1.7685929850237874
KS,Seward,20175,100.0
KS,Shawnee,20177,0.9202700189473868
KS,Sheridan,20179,100.0
KS,Sherman,20181,100.0
KS,Smith,20183,11.05856789641263
KS,Stafford,20185,100.0
KS,Stanton,20187,100.0
KS,Stevens,20189,100.0
KS,Sumner,20191,1.303544590965489
KS,Thomas,20193,100.0
KS,Trego,20195,50.36838827837066
KS,Wabaunsee,20197,0.8976175480334012
KS,Wallace,20199,100.0
KS,Washington,20201,2.3776993395391015
KS,Wichita,20203,100.0
KS,Wilson,20205,0.653461731890094
KS,Woodson,20207,0.7330211615506934
KS,Wyandotte,20209,1.638249884227154
KY,Adair,21001,0.2880656586630438
KY,Allen,21003,0.3103377918803016
KY,Anderson,21005,0.3270981301736896
KY,Ballard,21007,0.3519939930096479
KY,Barren,21009,0.3072642590427025
KY,Bath,21011,0.3664533259224898
KY,Bell,21013,0.2749209702088196
KY,Boone,21015,0.3553754741259363
KY,Bourbon,21017,0.3719349626164199
KY,Boyd,21019,0.3626764191006368
KY,Boyle,21021,0.3239581863441392
KY,Bracken,21023,0.3588287321991223
KY,Breathitt,21025,0.3494319091439409
KY,Breckinridge,21027,0.3132599326716319
KY,Bullitt,21029,0.3266352032815574
KY,Butler,21031,0.3014020586835982
KY,Caldwell,21033,0.3043483426248652
KY,Calloway,21035,0.3416795332601876
KY,Campbell,21037,0.3695173541223225
KY,Carlisle,21039,0.3047607982616184
KY,Carroll,21041,0.3670221039064199
KY,Carter,21043,0.3649930652992488
KY,Casey,21045,0.2922920173553102
KY,Christian,21047,0.2975211778591767
KY,Clark,21049,0.3456175646913348
KY,Clay,21051,0.3120315022890064
KY,Clinton,21053,0.282890858408115
KY,Crittenden,21055,0.3176338371833343
KY,Cumberland,21057,0.2962610033095888
KY,Daviess,21059,0.3381657888973595
KY,Edmonson,21061,0.2886313057835803
KY,Elliott,21063,0.3787773493619956
KY,Estill,21065,0.3318286289305319
KY,Fayette,21067,0.3342098486995065
KY,Fleming,21069,0.3570073572815743
KY,Floyd,21071,0.401255775211671
KY,Franklin,21073,0.3332091750632948
KY,Fulton,21075,0.3131767163048454
KY,Gallatin,21077,0.3512140753750148
KY,Garrard,21079,0.3283282927320386
KY,Grant,21081,0.339705957356644
KY,Graves,21083,0.3096243412969117
KY,Grayson,21085,0.298981558452931
KY,Green,21087,0.2883476337481842
KY,Greenup,21089,0.360491070054929
KY,Hancock,21091,0.3216320559337822
KY,Hardin,21093,0.3017731471082502
KY,Harlan,21095,0.2780218073866527
KY,Harrison,21097,0.3692838328083573
KY,Hart,21099,0.2893287422829401
KY,Henderson,21101,0.3439037587319853
KY,Henry,21103,0.3347698023717732
KY,Hickman,21105,0.3040778358617395
KY,Hopkins,21107,0.3202620718573327
KY,Jackson,21109,0.3118512677148773
KY,Jefferson,21111,0.3558095376910439
KY,Jessamine,21113,0.3300378000097247
KY,Johnson,21115,0.3830259630956711
KY,Kenton,21117,0.3607718989191986
KY,Knott,21119,0.3652357635025366
KY,Knox,21121,0.2766859106878987
KY,Larue,21123,0.2964959814094191
KY,Laurel,21125,0.2889109625548937
KY,Lawrence,21127,0.3463822148746708
KY,Lee,21129,0.3350446998413535
KY,Leslie,21131,0.3159440063347883
KY,Letcher,21133,0.3395192749249687
KY,Lewis,21135,0.3581085233428612
KY,Lincoln,21137,0.3120516311599509
KY,Livingston,21139,0.316572550256504
KY,Logan,21141,0.3088545054158716
KY,Lyon,21143,0.2903834664290326
KY,McCracken,21145,0.3674131451773577
KY,McCreary,21147,0.2642307416219102
KY,McLean,21149,0.3265350205521518
KY,Madison,21151,0.3300220750730374
KY,Magoffin,21153,0.3595412743783477
KY,Marion,21155,0.3184960990418923
KY,Marshall,21157,0.3667494285717209
KY,Martin,21159,0.3865670250988295
KY,Mason,21161,0.3633170350476065
KY,Meade,21163,0.3266214731044114
KY,Menifee,21165,0.3494376107908749
KY,Mercer,21167,0.3279695039420953
KY,Metcalfe,21169,0.2903768836394707
KY,Monroe,21171,0.3010816822923286
KY,Montgomery,21173,0.3609774078426893
KY,Morgan,21175,0.3600731261506746
KY,Muhlenberg,21177,0.3091656490037566
KY,Nelson,21179,0.3222415592153344
KY,Nicholas,21181,0.3648419230553782
KY,Ohio,21183,0.3104910939683388
KY,Oldham,21185,0.3541696337212694
KY,Owen,21187,0.3276042434823993
KY,Owsley,21189,0.3167892988780698
KY,Pendleton,21191,0.3624221689238696
KY,Perry,21193,0.3505326888808576
KY,Pike,21195,0.3911194879460111
KY,Powell,21197,0.3319588827312215
KY,Pulaski,21199,0.2979868693948876
KY,Robertson,21201,0.3564641349827727
KY,Rockcastle,21203,0.2997854664812273
KY,Rowan,21205,0.3580687898843594
KY,Russell,21207,0.3097953228164046
KY,Scott,21209,0.328415373748973
KY,Shelby,21211,0.3263553814252859
KY,Simpson,21213,0.3078469003608839
KY,Spencer,21215,0.3255860979054451
KY,Taylor,21217,0.2875984986909852
KY,Todd,21219,0.3068421236204998
KY,Trigg,21221,0.2800605464698262
KY,Trimble,21223,0.3644994419900312
KY,Union,21225,0.3392693752580851
KY,Warren,21227,0.3046576138337639
KY,Washington,21229,0.3179035889809947
KY,Wayne,21231,0.2842617786443137
KY,Webster,21233,0.3410977019811707
KY,Whitley,21235,0.273950637283116
KY,Wolfe,21237,0.3399845655535329
KY,Woodford,21239,0.3288712897697321
LA,Acadia Parish,22001,0.3977561345577861
LA,Allen Parish,22003,0.3053900729922699
LA,Ascension Parish,22005,0.2982268117694205
LA,Assumption Parish,22007,0.2922183487582394
LA,Avoyelles Parish,22009,0.3204125766133247
LA,Beauregard Parish,22011,0.3994366413130503
LA,Bienville Parish,22013,0.3948528073508466
LA,Bossier Parish,22015,0.4961630453379512
LA,Caddo Parish,22017,0.4622945372666006
LA,Calcasieu Parish,22019,0.3733277069561822
LA,Caldwell Parish,22021,0.5331201595009549
LA,Cameron Parish,22023,0.3234696930544436
LA,Catahoula Parish,22025,0.3800080599157642
LA,Claiborne Parish,22027,0.3952447521351536
LA,Concordia Parish,22029,0.3427849483918866
LA,De Soto Parish,22031,0.5177149910964706
LA,East Baton Rouge Parish,22033,0.3094637500285761
LA,East Carroll Parish,22035,0.5009892272866974
LA,East Feliciana Parish,22037,0.2889622001650197
LA,Evangeline Parish,22039,0.3400490288982642
LA,Franklin Parish,22041,1.4649327495569435
LA,Grant Parish,22043,0.3592586123439807
LA,Iberia Parish,22045,0.4052536053857958
LA,Iberville Parish,22047,0.2908198532719518
LA,Jackson Parish,22049,0.3750111556364572
LA,Jefferson Parish,22051,0.2938215579465514
LA,Jefferson Davis Parish,22053,0.4459445444037812
LA,Lafayette Parish,22055,0.4862166115804959
LA,Lafourche Parish,22057,0.2936872817760613
LA,LaSalle Parish,22059,0.3525042181804148
LA,Lincoln Parish,22061,0.3869957150676122
LA,Livingston Parish,22063,0.2955184153383298
LA,Madison Parish,22065,0.472076364841862
LA,Morehouse Parish,22067,1.0815330030588308
LA,Natchitoches Parish,22069,0.3769629242406894
LA,Orleans Parish,22071,0.3010428855821314
LA,Ouachita Parish,22073,0.6219590441952014
LA,Plaquemines Parish,22075,0.290177581281817
LA,Pointe Coupee Parish,22077,0.2838753026328686
LA,Rapides Parish,22079,0.354102607817709
LA,Red River Parish,22081,0.4206916907302312
LA,Richland Parish,22083,4.40637991626038
LA,Sabine Parish,22085,0.5364171803227221
LA,St. Bernard Parish,22087,0.2914489458090447
LA,St. Charles Parish,22089,0.3210753992135712
LA,St. Helena Parish,22091,0.2964196883302326
LA,St. James Parish,22093,0.3020838618080207
LA,St. John the Baptist Parish,22095,0.2927439377002185
LA,St. Landry Parish,22097,0.3636839910586502
LA,St. Martin Parish,22099,0.3226119369554239
LA,St. Mary Parish,22101,0.319425205460189
LA,St. Tammany Parish,22103,0.2889504445779056
LA,Tangipahoa Parish,22105,0.2745732036134859
LA,Tensas Parish,22107,0.4433460851281621
LA,Terrebonne Parish,22109,0.289603369914076
LA,Union Parish,22111,0.3739102660265422
LA,Vermilion Parish,22113,0.3707144525755623
LA,Vernon Parish,22115,0.3602621906379737
LA,Washington Parish,22117,0.2759620968518285
LA,Webster Parish,22119,0.4564324513599526
LA,West Baton Rouge Parish,22121,0.2923614382645472
LA,West Carroll Parish,22123,1.5635111186961117
LA,West Feliciana Parish,22125,0.3011831424488395
LA,Winn Parish,22127,0.3722062692102999
ME,Androscoggin,23001,0.2220701541755223
ME,Aroostook,23003,0.2559541861762568
ME,Cumberland,23005,0.240123928948949
ME,Franklin,23007,0.2362114901436034
ME,Hancock,23009,0.2087813076758666
ME,Kennebec,23011,0.2343177361284479
ME,Knox,23013,0.2252755830784593
ME,Lincoln,23015,0.2428661338882671
ME,Oxford,23017,0.2175215141131855
ME,Penobscot,23019,0.2347338702810743
ME,Piscataquis,23021,0.2371755151932159
ME,Sagadahoc,23023,0.2322368655805344
ME,Somerset,23025,0.2408188828405272
ME,Waldo,23027,0.2266387517855504
ME,Washington,23029,0.2148977507834476
ME,York,23031,0.2321456039203345
MD,Allegany,24001,0.3565775057412162
MD,Anne Arundel,24003,0.4165125789542306
MD,Baltimore,24005,0.3954320126948983
MD,Calvert,24009,0.4269820462835355
MD,Caroline,24011,0.3843437468589924
MD,Carroll,24013,0.3774982678269278
MD,Cecil,24015,0.3485212850359462
MD,Charles,24017,0.4320898616345148
MD,Dorchester,24019,0.426247535841315
MD,Frederick,24021,0.3838260735365164
MD,Garrett,24023,0.2631196465858949
MD,Harford,24025,0.3598249742468013
MD,Howard,24027,0.4316091669380911
MD,Kent,24029,0.352629841823964
MD,Montgomery,24031,0.4167950725580642
MD,Prince George's,24033,0.427355987098708
MD,Queen Anne's,24035,0.3558390476994115
MD,St. Mary's,24037,0.4329053692346944
MD,Somerset,24039,0.452382568660053
MD,Talbot,24041,0.3551118521567265
MD,Washington,24043,0.4177683756826142
MD,Wicomico,24045,0.4594518088350593
MD,Worcester,24047,0.4552879777826781
MD,Baltimore City,24510,0.3977668368727239
MA,Barnstable,25001,0.2524102962364448
MA,Berkshire,25003,0.2280720212149283
MA,Bristol,25005,0.2355700352415755
MA,Essex,25009,0.2739473389683596
MA,Franklin,25011,0.2162158254280353
MA,Hampden,25013,0.2434358253003775
MA,Hampshire,25015,0.2452403341438313
MA,Middlesex,25017,0.261492797711947
MA,Norfolk,25021,0.2633925077835854
MA,Plymouth,25023,0.2458722309002242
MA,Suffolk,25025,0.2812036592452933
MA,Worcester,25027,0.2595207937030933
MI,Alcona,26001,0.6032798895960972
MI,Alger,26003,0.3884734714923031
MI,Allegan,26005,0.4202977086662271
MI,Alpena,26007,0.5964483036950826
MI,Antrim,26009,0.2475946754937468
MI,Arenac,26011,0.4804404955515182
MI,Baraga,26013,0.4227312209974009
MI,Barry,26015,0.4922836271690035
MI,Bay,26017,0.5825806896712074
MI,Benzie,26019,0.3935919637136032
MI,Berrien,26021,0.4199458667076445
MI,Branch,26023,0.4517116422311893
MI,Calhoun,26025,0.4431931837445113
MI,Cass,26027,0.4599142725498745
MI,Charlevoix,26029,0.2439690399976647
MI,Cheboygan,26031,0.4226291669335135
MI,Chippewa,26033,0.4392323389904804
MI,Clare,26035,0.5309972980711017
MI,Clinton,26037,0.6023829887409778
MI,Crawford,26039,0.5489693175232546
MI,Delta,26041,0.4752173495780938
MI,Dickinson,26043,0.5795561164200957
MI,Eaton,26045,0.513756439433984
MI,Emmet,26047,0.2930991853185677
MI,Genesee,26049,0.5887908784829287
MI,Gladwin,26051,0.5371307088943938
MI,Gogebic,26053,0.4636114347325291
MI,Grand Traverse,26055,0.2759638441270671
MI,Gratiot,26057,0.5743106592109385
MI,Hillsdale,26059,0.4572488083639794
MI,Houghton,26061,0.3593060809553644
MI,Huron,26063,0.6334241860537944
MI,Ingham,26065,0.5985428247614647
MI,Ionia,26067,0.5078879557021572
MI,Iosco,26069,0.4880579679135393
MI,Iron,26071,0.5995823550990586
MI,Isabella,26073,0.5391288213320014
MI,Jackson,26075,0.5481049620674057
MI,Kalamazoo,26077,0.4445868849859883
MI,Kalkaska,26079,0.2993409368606769
MI,Kent,26081,0.4859999759905948
MI,Keweenaw,26083,0.3166895102167579
MI,Lake,26085,0.3829305820851161
MI,Lapeer,26087,0.6085037143908247
MI,Leelanau,26089,0.347938416931529
MI,Lenawee,26091,0.5442251734656715
MI,Livingston,26093,0.5943560932217009
MI,Luce,26095,0.390342537298288
MI,Mackinac,26097,0.4487455243707715
MI,Macomb,26099,0.5166889156394464
MI,Manistee,26101,0.3550146905340445
MI,Marquette,26103,0.4632633833687276
MI,Mason,26105,0.3879877665126654
MI,Mecosta,26107,0.536109866000923
MI,Menominee,26109,0.5946308541374921
MI,Midland,26111,0.5383576613137061
MI,Missaukee,26113,0.4842411377624487
MI,Monroe,26115,0.5247117624519887
MI,Montcalm,26117,0.5380471933420723
MI,Montmorency,26119,0.5776481072686482
MI,Muskegon,26121,0.4430394196243486
MI,Newaygo,26123,0.4400124319243489
MI,Oakland,26125,0.5435255690329357
MI,Oceana,26127,0.388587624074567
MI,Ogemaw,26129,0.4947493709527664
MI,Ontonagon,26131,0.4298691318590923
MI,Osceola,26133,0.4819118355829703
MI,Oscoda,26135,0.5961235567749511
MI,Otsego,26137,0.4427479401383639
MI,Ottawa,26139,0.4369989648388928
MI,Presque Isle,26141,0.5699040772724926
MI,Roscommon,26143,0.5441856737099734
MI,Saginaw,26145,0.5914644185649105
MI,St. Clair,26147,0.6615230043869651
MI,St. Joseph,26149,0.4725273886600906
MI,Sanilac,26151,0.648985329583035
MI,Schoolcraft,26153,0.3829608673264988
MI,Shiawassee,26155,0.5838628278956881
MI,Tuscola,26157,0.6314656885576277
MI,Van Buren,26159,0.4243651802498049
MI,Washtenaw,26161,0.5736795134775019
MI,Wayne,26163,0.5671445781704605
MI,Wexford,26165,0.3775246295884142
MN,Aitkin,27001,0.8368911023000195
MN,Anoka,27003,0.9933991456425778
MN,Becker,27005,1.5230244887848656
MN,Beltrami,27007,1.4239319732342024
MN,Benton,27009,0.935030168180838
MN,Big Stone,27011,2.35751807487246
MN,Blue Earth,27013,0.8586641955215429
MN,Brown,27015,1.117288996501091
MN,Carlton,27017,0.577599316821283
MN,Carver,27019,1.0695862622609011
MN,Cass,27021,1.0137797509803466
MN,Chippewa,27023,1.62602853534972
MN,Chisago,27025,0.6793676356625802
MN,Clay,27027,1.9530569801728317
MN,Clearwater,27029,1.5526518007304428
MN,Cook,27031,0.5108249529222952
MN,Cottonwood,27033,1.0366171645639255
MN,Crow Wing,27035,0.9636397748711508
MN,Dakota,27037,0.8751563984264679
MN,Dodge,27039,0.6496325138724366
MN,Douglas,27041,1.3599238958747304
MN,Faribault,27043,0.8005280346222543
MN,Fillmore,27045,0.6192326010999032
MN,Freeborn,27047,0.6293579189119786
MN,Goodhue,27049,0.7485690425594429
MN,Grant,27051,2.305896291646742
MN,Hennepin,27053,1.592550748505949
MN,Houston,27055,0.6276484829733903
MN,Hubbard,27057,1.061016617050345
MN,Isanti,27059,0.7928969418686401
MN,Itasca,27061,0.9114323106402978
MN,Jackson,27063,0.9171796610875648
MN,Kanabec,27065,0.6415202698853681
MN,Kandiyohi,27067,1.2388928976849842
MN,Kittson,27069,1.7453692021737146
MN,Koochiching,27071,0.8867830565676074
MN,Lac qui Parle,27073,1.949132342490212
MN,Lake,27075,0.5616732188441601
MN,Lake of the Woods,27077,1.2534164203665747
MN,Le Sueur,27079,0.9327155057633632
MN,Lincoln,27081,1.498666549527047
MN,Lyon,27083,1.214927921058058
MN,McLeod,27085,1.0396074607145125
MN,Mahnomen,27087,1.665118887040463
MN,Marshall,27089,1.760467395545522
MN,Martin,27091,0.831249335719859
MN,Meeker,27093,1.0142789619709072
MN,Mille Lacs,27095,0.7920436159748797
MN,Morrison,27097,0.970841938195137
MN,Mower,27099,0.5924556708462166
MN,Murray,27101,1.0259770203706124
MN,Nicollet,27103,1.135226485418945
MN,Nobles,27105,1.0050245647469251
MN,Norman,27107,1.9514159771311517
MN,Olmsted,27109,0.6661685944686131
MN,Otter Tail,27111,1.613440682669288
MN,Pennington,27113,1.8096037726776084
MN,Pine,27115,0.5877499283829407
MN,Pipestone,27117,1.437283399761039
MN,Polk,27119,2.03652221187632
MN,Pope,27121,1.6705185072310638
MN,Ramsey,27123,1.335518988040613
MN,Red Lake,27125,1.7442862444567633
MN,Redwood,27127,1.1544413025728957
MN,Renville,27129,1.2245069234893542
MN,Rice,27131,0.7086718284068962
MN,Rock,27133,1.2825717251506152
MN,Roseau,27135,1.5173936096467515
MN,St. Louis,27137,0.6486913957956556
MN,Scott,27139,1.068740014435288
MN,Sherburne,27141,0.9682671535624038
MN,Sibley,27143,1.0653994679353018
MN,Stearns,27145,0.9984361053571328
MN,Steele,27147,0.6850576354345959
MN,Stevens,27149,2.055458286161237
MN,Swift,27151,1.862532797478901
MN,Todd,27153,1.1023259680557858
MN,Traverse,27155,2.5908415152602857
MN,Wabasha,27157,0.6980074959820833
MN,Wadena,27159,1.172231496327976
MN,Waseca,27161,0.7338369752009015
MN,Washington,27163,0.8061290452976786
MN,Watonwan,27165,0.9737188649194268
MN,Wilkin,27167,2.1487167761385995
MN,Winona,27169,0.6801910764219755
MN,Wright,27171,1.0030706965764435
MN,Yellow Medicine,27173,1.5103913507478022
MS,Adams,28001,0.3424624433468337
MS,Alcorn,28003,0.2734884617877254
MS,Amite,28005,0.2936178673704376
MS,Attala,28007,0.3314404596770119
MS,Benton,28009,0.2913511131006978
MS,Bolivar,28011,0.50013864628234
MS,Calhoun,28013,0.3022659267702967
MS,Carroll,28015,0.312807285789406
MS,Chickasaw,28017,0.2895340301308931
MS,Choctaw,28019,0.327906623509348
MS,Claiborne,28021,0.3408345682770944
MS,Clarke,28023,0.3196457781104329
MS,Clay,28025,0.2843262701515815
MS,Coahoma,28027,0.3725068901348091
MS,Copiah,28029,0.3310089824118093
MS,Covington,28031,0.3059037196460961
MS,DeSoto,28033,0.3078312435089939
MS,Forrest,28035,0.2833371194092337
MS,Franklin,28037,0.3549230491742823
MS,George,28039,0.2525994943155488
MS,Greene,28041,0.2991800386465657
MS,Grenada,28043,0.3033621122612165
MS,Hancock,28045,0.2476172798973761
MS,Harrison,28047,0.2418553918738717
MS,Hinds,28049,0.3214368102649779
MS,Holmes,28051,0.3210110078956774
MS,Humphreys,28053,0.4274906394237051
MS,Issaquena,28055,0.3880101731989898
MS,Itawamba,28057,0.2951844354457916
MS,Jackson,28059,0.2477371780292868
MS,Jasper,28061,0.3105961465809335
MS,Jefferson,28063,0.3545057247285219
MS,Jefferson Davis,28065,0.3021054661231679
MS,Jones,28067,0.3094888314835115
MS,Kemper,28069,0.3284799729707294
MS,Lafayette,28071,0.2897262968963002
MS,Lamar,28073,0.2725717354394859
MS,Lauderdale,28075,0.3211742134294064
MS,Lawrence,28077,0.3018996356984842
MS,Leake,28079,0.3546424377654552
MS,Lee,28081,0.2832542283994894
MS,Leflore,28083,0.4287451439495972
MS,Lincoln,28085,0.2942345446433237
MS,Lowndes,28087,0.2920634453359355
MS,Madison,28089,0.3158826269749237
MS,Marion,28091,0.2833718780806883
